facility_id,day,beds_occupied,beds_available,total_staff,patient_load,occupancy_ratio,staff_to_patient_ratio,overload_flag,occupancy_7d_avg,occupancy_14d_avg
HF_L5_003,2024-05-12,6623.0,3256,2812,42760.0,2.034090909090909,0.0657608568555459,1,2.412199407286334,2.1708695708989225
HF_L5_003,2024-05-13,4983.0,3432,1617,41640.0,1.4519230769230769,0.0388319204630052,1,2.1599100299969574,2.179826175518792
HF_L5_003,2024-05-14,3906.0,3612,2940,46776.0,1.0813953488372092,0.0628514013297133,1,2.0331450798308444,2.130084573451609
HF_L5_003,2024-05-15,6496.0,3248,1566,36020.0,2.0,0.0434746397934538,1,1.9065217032074675,2.1551810985481343
HF_L5_003,2024-05-16,7913.0,3526,3198,46752.0,2.244186046511628,0.0684020276773682,1,2.003119709851986,2.180221743207779
HF_L5_003,2024-05-17,5670.0,3300,2400,35752.0,1.7181818181818185,0.0671272340782591,1,1.7791865002044904,2.1172347302207664
HF_L5_003,2024-05-18,4788.0,4560,2774,45908.0,1.05,0.0604238820274891,1,1.6542538856492346,2.0384446427572094
HF_L5_003,2024-05-19,5490.0,2610,1080,36748.0,2.103448275862069,0.0293885547906065,1,1.6641620809022573,2.038180744094296
HF_L5_003,2024-05-20,6600.0,4224,2508,48900.0,1.5625,0.0512872947383489,1,1.6799587841989607,1.9199344070979587
HF_L5_003,2024-05-21,5292.0,1820,1456,33800.0,2.907692307692308,0.0430756486494482,1,1.940858349749689,1.9870017147902663
HF_L5_003,2024-05-22,10260.0,2808,2664,41008.0,3.6538461538461537,0.0649613499475724,1,2.177122086013425,2.0418218946104463
HF_L5_003,2024-05-23,7955.0,3256,1924,49304.0,2.4431818181818183,0.0390224115201298,1,2.2055500533948806,2.104334881623433
HF_L5_003,2024-05-24,9044.0,2660,1216,47332.0,3.4,0.0256903217628293,1,2.4458097936546213,2.112498146929556
HF_L5_003,2024-05-25,4536.0,3600,3168,40604.0,1.26,0.0780199482822312,1,2.475809793654621,2.065031839651928
HF_L5_003,2024-05-26,4216.0,3844,1922,36492.0,1.096774193548387,0.0526676348888828,1,2.3319992104669525,1.9980806456846048
HF_L5_003,2024-05-27,9660.0,4278,2898,52984.0,2.2580645161290325,0.0546947249221477,1,2.4313655699139574,2.0556621770564587
HF_L5_003,2024-05-28,7722.0,2211,2343,39144.0,3.492537313432836,0.0598543875335291,1,2.514914856448318,2.2278866030990034
HF_L5_003,2024-05-29,9275.0,3010,1785,44508.0,3.081395348837209,0.040104248578939,1,2.433136170018469,2.3051291280159467
HF_L5_003,2024-05-30,4743.0,3751,2108,30044.0,1.2644628099173554,0.0701614245298718,1,2.2647477402664027,2.235148896830642
HF_L5_003,2024-05-31,5780.0,3366,2312,44220.0,1.7171717171717171,0.0522828520386241,1,2.0243436998623627,2.235076746758492
HF_L5_003,2024-06-01,8854.0,4066,2014,46552.0,2.177570093457944,0.0432625179902476,1,2.1554251417849257,2.315617467719773
HF_L5_003,2024-06-02,6386.0,3348,1922,34848.0,1.9074074074074077,0.0551522281844529,1,2.2712298866219287,2.3016145485444404
HF_L5_003,2024-06-03,6440.0,3395,2870,42860.0,1.8969072164948453,0.0669606402090478,1,2.2196359866741875,2.325500778294072
HF_L5_003,2024-06-04,6766.0,3876,3264,36088.0,1.7456140350877194,0.0904430712959627,1,1.970075518339171,2.2424951873937444
HF_L5_003,2024-06-05,5511.0,4224,1716,29208.0,1.3046875,0.0587490157143346,1,1.716260111362427,2.074698140690448
HF_L5_003,2024-06-06,6300.0,3535,2520,45256.0,1.7821782178217822,0.0556819939456879,1,1.7902194553487736,2.027483597807588
HF_L5_003,2024-06-07,7668.0,4320,2232,47264.0,1.775,0.0472231037765788,1,1.798480638609957,1.91141216923616
HF_L5_003,2024-06-08,6222.0,4216,2176,43368.0,1.4758064516129032,0.0501740874818418,1,1.698228689774951,1.9268269157799385
HF_L5_003,2024-06-09,8584.0,4181,2109,42396.0,2.0530973451327434,0.0497440856664386,1,1.7190415380214277,1.9951357123216784
HF_L5_003,2024-06-10,4284.0,2492,1680,33940.0,1.7191011235955056,0.0494976577001266,1,1.6936406676072362,1.956638327140712
HF_L5_003,2024-06-11,4752.0,2295,1404,35000.0,2.070588235294118,0.0401131396245821,1,1.7400655533510074,1.8550705358450887
HF_L5_003,2024-06-12,5040.0,3192,1764,39020.0,1.5789473684210529,0.0452064273083724,1,1.779245534554015,1.747752822958221
HF_L5_003,2024-06-13,7440.0,3100,1891,38816.0,2.4,0.0487157688641574,1,1.8675057891509037,1.8288626222498383
HF_L5_003,2024-06-14,7018.0,3248,1856,37084.0,2.1607142857142856,0.0500471888903869,1,1.9226078299672296,1.8605442342885927
HF_L5_003,2024-06-15,6916.0,3686,2128,46328.0,1.8762886597938144,0.0459323533855684,1,1.9798195739930744,1.8390241318840128
HF_L5_003,2024-06-16,9214.0,3774,2618,34416.0,2.4414414414414414,0.0760670598831972,1,2.035297302037174,1.8771694200293008
HF_L5_003,2024-06-17,5430.0,2670,2430,38540.0,2.033707865168539,0.0630497392387327,1,2.080241122261893,1.8869408949345647
HF_L5_003,2024-06-18,4440.0,2670,1380,33068.0,1.6629213483146068,0.0417309262451238,1,2.022002995550534,1.8810342744507709
HF_L5_003,2024-06-19,10640.0,3430,2450,46388.0,3.1020408163265305,0.0528142447562999,1,2.239587773822745,2.00941665418838
HF_L5_003,2024-06-20,7456.0,3136,1984,45704.0,2.377551020408163,0.0434088174160376,1,2.2363807767381974,2.05194328294455
HF_L5_003,2024-06-21,8029.0,4477,2405,46192.0,1.793388429752066,0.0520641655662113,1,2.18390565445788,2.053256742212555
HF_L5_003,2024-06-22,5478.0,3630,2343,37468.0,1.509090909090909,0.0625316928661026,1,2.1314488329288936,2.055634203460984
HF_L5_003,2024-06-23,3472.0,3007,1891,41596.0,1.154639175257732,0.0454600091352741,1,1.9476199377597925,1.991458619898483
HF_L5_003,2024-06-24,12207.0,4797,2535,46948.0,2.544715447154472,0.0539947602717842,1,2.02062102090064,2.0504310715812664
HF_L5_003,2024-06-25,3608.0,1694,1144,25872.0,2.1298701298701297,0.0442159780466123,1,2.087327989694286,2.05466549262241
HF_L5_003,2024-06-26,7752.0,2142,1768,40456.0,3.619047619047619,0.0437007192822008,1,2.1611861043687277,2.200386939095736
HF_L5_003,2024-06-27,6954.0,4370,3078,45200.0,1.5913043478260869,0.0680958385876418,1,2.0488651511427163,2.1426229639404566
HF_L5_003,2024-06-28,7395.0,2639,2262,33200.0,2.802197802197802,0.0681304779976506,1,2.192980775777821,2.188443215117851
HF_L5_003,2024-06-29,6188.0,2860,2158,32964.0,2.163636363636364,0.0654633702411648,1,2.286487269284315,2.2089680511066043
HF_L5_003,2024-06-30,6552.0,2964,1846,33560.0,2.210526315789474,0.0550043204910461,1,2.437328289360278,2.1924741135600354
HF_L5_003,2024-07-01,9468.0,4176,2268,43224.0,2.2672413793103448,0.0524696356275303,1,2.3976891368111173,2.2091550788558783
HF_L5_003,2024-07-02,5610.0,3036,2376,42144.0,1.8478260869565215,0.0563767944002847,1,2.357397130680602,2.222362560187444
HF_L5_003,2024-07-03,8349.0,2013,2112,42932.0,4.147540983606557,0.0491929285165257,1,2.4328961827604503,2.2970411435645883
HF_L5_003,2024-07-04,8080.0,3720,3280,49604.0,2.172043010752688,0.0661223666969055,1,2.515858848892822,2.282362000017769
HF_L5_003,2024-07-05,4325.0,2150,1550,30652.0,2.011627906976744,0.0505660131145401,1,2.4029202924326705,2.297950534105246
HF_L5_003,2024-07-06,8015.0,3220,1925,34260.0,2.489130434782609,0.0561863343159861,1,2.4494194454535623,2.367953357368939
HF_L5_003,2024-07-07,5280.0,4096,2208,33448.0,1.2890625,0.0660109420311519,1,2.3177817574836377,2.3775550234219582
HF_L5_003,2024-07-08,8160.0,2910,1830,39012.0,2.804123711340206,0.0469074411093737,1,2.394479233487904,2.3960841851495105
HF_L5_003,2024-07-09,7560.0,4350,2010,36432.0,1.7379310344827583,0.0551697636757884,1,2.378779940277366,2.368088535478984
HF_L5_003,2024-07-10,6575.0,1950,1725,29712.0,3.371794871794872,0.0580553966277387,1,2.267959067161411,2.3504276249609304
HF_L5_003,2024-07-11,6880.0,4472,3096,51052.0,1.5384615384615383,0.0606428613401758,1,2.1774474282626755,2.3466531385777487
HF_L5_003,2024-07-12,6204.0,3663,2640,34764.0,1.6936936936936935,0.0759384438371925,1,2.1320282549365253,2.267474273684598
HF_L5_003,2024-07-13,6012.0,4140,2304,47200.0,1.4521739130434783,0.0488125251583652,1,1.9838916089737924,2.216655527213677
HF_L5_003,2024-07-14,6072.0,3564,2442,40572.0,1.7037037037037035,0.0601878096270919,1,2.0431260666457502,2.180453912064694
HF_L5_003,2024-07-15,7328.0,2944,2144,37088.0,2.489130434782609,0.0578068969236161,1,1.998127027137522,2.196303130312713
HF_L5_003,2024-07-16,5175.0,2024,1610,31956.0,2.5568181818181817,0.0503801983915887,1,2.115110905328297,2.246945422802832
HF_L5_003,2024-07-17,9348.0,3362,3034,50100.0,2.7804878048780486,0.0605576734995309,1,2.030638467197322,2.149298767179366
HF_L5_003,2024-07-18,4352.0,3040,1760,38728.0,1.431578947368421,0.0454439825453794,1,2.015369525612591,2.096408476937633
HF_L5_003,2024-07-19,6160.0,2744,1652,33120.0,2.2448979591836733,0.0498777210833006,1,2.0941129921111594,2.1130706235238423
HF_L5_003,2024-07-20,5650.0,2950,1600,33392.0,1.915254237288136,0.0479142335219956,1,2.1602673241461106,2.072079466559952
HF_L5_003,2024-07-21,6534.0,3993,2409,40328.0,1.6363636363636365,0.0597336903964888,1,2.150647314526101,2.0968866905859254
HF_L5_003,2024-07-22,6176.0,3072,2080,30924.0,2.0104166666666665,0.0672594987873888,1,2.0822596333666805,2.040193330252101
HF_L5_003,2024-07-23,4464.0,2880,2124,45500.0,1.55,0.0466802927408188,1,1.938428464535512,2.026769684931904
HF_L5_003,2024-07-24,6182.0,2860,1100,25296.0,2.1615384615384614,0.043483417005969,1,1.8500071297727132,1.940322798485017
HF_L5_003,2024-07-25,8785.0,2870,2625,45604.0,3.0609756097560976,0.0575594781273983,1,2.082778081542381,2.0490738035774863
HF_L5_003,2024-07-26,6060.0,3300,1800,33864.0,1.8363636363636364,0.0531522220581721,1,2.0244160354252334,2.059264513768196
HF_L5_003,2024-07-27,5076.0,2376,1782,34160.0,2.136363636363636,0.0521647492754895,1,2.0560030924360198,2.1081352082910647
HF_L5_003,2024-07-28,6554.0,2900,2059,35828.0,2.26,0.0574674146640989,1,2.145094001526928,2.147870658026515
HF_L5_003,2024-07-29,6960.0,2070,1410,35564.0,3.36231884057971,0.0396457191058625,1,2.3382228835145056,2.2102412584405933
HF_L5_003,2024-07-30,8214.0,2997,2849,44448.0,2.740740740740741,0.0640959301671578,1,2.5083287036203257,2.2233785840779188
HF_L5_003,2024-07-31,4536.0,3144,1080,25132.0,1.4427480916030535,0.0429713921935304,1,2.405644365058125,2.1278257474154194
HF_L5_003,2024-08-01,7339.0,3116,3034,47868.0,2.3552631578947367,0.0633813114959577,1,2.3048283005065024,2.193803191024442
HF_L5_003,2024-08-02,5712.0,2604,2520,31908.0,2.193548387096774,0.0789745839731737,1,2.355854693468379,2.1901353644468062
HF_L5_003,2024-08-03,8405.0,4879,2665,53060.0,1.7226890756302522,0.0502252124912836,1,2.296758327649324,2.1763807100426718
HF_L5_003,2024-08-04,5040.0,2184,1248,27576.0,2.3076923076923075,0.0452551038909236,1,2.30357151446251,2.2243327579947194
HF_L5_003,2024-08-05,7285.0,3379,1798,33352.0,2.1559633027522938,0.0539081941654423,1,2.131235009058594,2.2347289462865496
HF_L5_003,2024-08-06,10947.0,2460,2665,48476.0,4.45,0.0549745240010726,1,2.375414903238488,2.441871803429408
HF_L5_003,2024-08-07,8646.0,3597,1914,41488.0,2.403669724770642,0.0461327098749066,1,2.5126894222624294,2.459166893660277
HF_L5_003,2024-08-08,6600.0,2100,1500,30928.0,3.142857142857143,0.0484981732354748,1,2.6252028486856305,2.465015574596066
HF_L5_003,2024-08-09,3542.0,1870,1012,26980.0,1.8941176470588237,0.0375078759126792,1,2.582427028680209,2.469140861074293
HF_L5_003,2024-08-10,4576.0,2970,1408,24656.0,1.5407407407407407,0.0571034594638439,1,2.556434409410279,2.4265963685298013
HF_L5_003,2024-08-11,5076.0,4428,1836,40900.0,1.146341463414634,0.0448888780225422,1,2.39052714594204,2.347049330202275
HF_L5_003,2024-08-12,6068.0,3848,2035,43372.0,1.5769230769230769,0.0469185899061628,1,2.307807113680723,2.2195210613696585
HF_L5_003,2024-08-13,6300.0,3420,2124,40064.0,1.8421052631578947,0.0530138524897042,1,1.9352507227032791,2.1553328129708835
HF_L5_003,2024-08-14,7070.0,3675,2905,41104.0,1.923809523809524,0.0706726675586911,1,1.8666992654231196,2.1896943438427745
HF_L5_003,2024-08-15,7471.0,4154,1488,37364.0,1.7985074626865671,0.0398233641107988,1,1.6746493111130374,2.1499260798993336
HF_L5_003,2024-08-16,6860.0,3185,1890,37416.0,2.1538461538461537,0.0505117994494481,1,1.7117533835112273,2.147090206095718
HF_L5_003,2024-08-17,11184.0,4320,3312,62808.0,2.588888888888889,0.052731296470251,1,1.8614888332466768,2.208961621328478
HF_L5_003,2024-08-18,6460.0,4788,1900,53920.0,1.3492063492063493,0.0352367352237532,1,1.8904695312169224,2.1404983385794805
HF_L5_003,2024-08-19,7840.0,3800,2360,44860.0,2.0631578947368423,0.052606941441341,1,1.95993164804746,2.133869380864092
HF_L5_003,2024-08-20,8832.0,4692,3082,52056.0,1.8823529411764703,0.0592043337111243,1,1.965681316335828,1.9504660195195536
HF_L5_003,2024-08-21,7440.0,4040,2680,48416.0,1.8415841584158417,0.0553524588470991,1,1.953934835565302,1.9103170504942104
HF_L5_003,2024-08-22,6784.0,3360,2496,38852.0,2.019047619047619,0.0642421434638251,1,1.9854405721883093,1.8300449416506728
HF_L5_003,2024-08-23,6524.0,2688,1624,35364.0,2.427083333333333,0.0459211084405485,1,2.024474454972192,1.8681139192417096
HF_L5_003,2024-08-24,4082.0,2418,2054,27256.0,1.6881720430107527,0.0753567890817037,1,1.8958006198467443,1.8786447265467103
HF_L5_003,2024-08-25,3444.0,2436,1260,35900.0,1.4137931034482758,0.0350965154173978,1,1.9050272990241623,1.8977484151205424
HF_L5_003,2024-08-26,4134.0,2652,1534,33820.0,1.5588235294117647,0.0453564353508175,1,1.8329795325491511,1.8964555902983056
HF_L5_003,2024-08-27,7936.0,3936,1568,32068.0,2.016260162601626,0.0488945710811063,1,1.852109135609888,1.9088952259728575
HF_L5_003,2024-08-28,6200.0,3069,2418,35800.0,2.0202020202020203,0.0675400128488031,1,1.8776259730079128,1.915780404286608
HF_L5_003,2024-08-29,5280.0,3264,2528,40388.0,1.6176470588235294,0.0625912996112803,1,1.820283035833043,1.9028618040106764
HF_L5_003,2024-08-30,10176.0,4320,3888,57452.0,2.355555555555556,0.0676727063860894,1,1.8100647818647893,1.9172696184184908
HF_L5_003,2024-08-31,4020.0,1580,1160,22184.0,2.5443037974683542,0.0522875816993464,1,1.932369318215875,1.914084969031309
HF_L5_003,2024-09-01,5797.0,2821,1302,33908.0,2.0549450549450547,0.0383968857825356,1,2.0239624541439865,1.9644948765840744
HF_L5_003,2024-09-02,5103.0,3699,1755,34384.0,1.3795620437956204,0.051039697542533,1,1.998353670484537,1.9156666015168444
HF_L5_003,2024-09-03,7560.0,3924,2808,45868.0,1.926605504587156,0.0612178159541302,1,1.985545862196756,1.9188274989033216
HF_L5_003,2024-09-04,3276.0,3120,1482,29156.0,1.05,0.0508282745138388,1,1.8469455735964675,1.8622857733021905
HF_L5_003,2024-09-05,8322.0,4370,1672,44396.0,1.9043478260869569,0.0376602022659188,1,1.8879028260626711,1.854092930947857
HF_L5_003,2024-09-06,5152.0,3052,1652,37572.0,1.688073394495413,0.0439677427940276,1,1.792548231625508,1.8013065067451486
HF_L5_003,2024-09-07,6216.0,3696,3150,58420.0,1.681818181818182,0.0539189674945653,1,1.6693360008183404,1.8008526595171075
HF_L5_003,2024-09-08,11835.0,3330,2205,57980.0,3.554054054054054,0.038029699384281,1,1.883494429262483,1.953728441703235
HF_L5_003,2024-09-09,4768.0,3424,2336,39232.0,1.3925233644859814,0.0595417123340045,1,1.8853460465039635,1.9418498584942503
HF_L5_003,2024-09-10,7490.0,3430,2065,43884.0,2.183673469387755,0.0470548023242565,1,1.9220700414754772,1.9538079518361169
HF_L5_003,2024-09-11,5325.0,2800,1375,29144.0,1.9017857142857144,0.0471779035855206,1,2.043753714944865,1.945349644270666
HF_L5_003,2024-09-12,8938.0,3157,2378,44732.0,2.831168831168831,0.0531598596114725,1,2.1761567156708472,2.0320297708667594
HF_L5_003,2024-09-13,7712.0,3712,1824,37976.0,2.077586206896552,0.0480290702267161,1,2.231801403156724,2.012174817391116
HF_L5_003,2024-09-14,5356.0,2704,1352,28888.0,1.9807692307692308,0.0467998200006923,1,2.274508695864017,1.9719223483411787
HF_L5_003,2024-09-15,6344.0,1560,1248,27368.0,4.066666666666666,0.0455990354050202,1,2.3477390690943905,2.115616749178437
HF_L5_003,2024-09-16,10980.0,4410,3420,53780.0,2.489795918367347,0.0635912311039214,1,2.5044922910774425,2.194919168790703
HF_L5_003,2024-09-17,6300.0,2820,2400,28348.0,2.234042553191489,0.0846590708666972,1,2.511687874477976,2.2168789579767263
HF_L5_003,2024-09-18,9240.0,4480,2280,43748.0,2.0625,0.0521154769251868,1,2.534647058151445,2.2892003865481554
HF_L5_003,2024-09-19,5742.0,2610,1711,31148.0,2.2,0.0549295322482262,1,2.4444800822701835,2.3103183989705154
HF_L5_003,2024-09-20,7644.0,3052,2128,32212.0,2.5045871559633026,0.0660602862198491,1,2.505480217851148,2.368640810503936
HF_L5_003,2024-09-21,11748.0,4488,2904,51888.0,2.617647058823529,0.0559656189173042,1,2.596462764716048,2.4354857302900323
HF_L5_003,2024-09-22,6726.0,3876,2394,39608.0,1.7352941176470589,0.0604408089070665,1,2.2634095434275325,2.305574306260961
HF_L5_003,2024-09-23,6541.0,3317,1736,37000.0,1.97196261682243,0.0469176508743006,1,2.189433357492544,2.346962824284993
HF_L5_003,2024-09-24,3476.0,2024,1540,26296.0,1.7173913043478262,0.058561813134578,1,2.115626036229164,2.313656955353569
HF_L5_003,2024-09-25,3699.0,2376,2160,30016.0,1.556818181818182,0.071959223106906,1,2.043385776488904,2.2890164173201746
HF_L5_003,2024-09-26,6486.0,2231,1196,27592.0,2.9072164948453607,0.0433443264596093,1,2.144416704323956,2.2944483932970696
HF_L5_003,2024-09-27,7878.0,3471,2652,48172.0,2.269662921348315,0.0550515849127104,1,2.1108560993789576,2.308168158615053
HF_L5_003,2024-09-28,5358.0,3876,1900,37824.0,1.3823529411764706,0.0502313284864507,1,1.9343855111436632,2.265424137929856
HF_L5_003,2024-09-29,6438.0,1827,2407,34384.0,3.523809523809524,0.0700014541224371,1,2.189887712024015,2.226648627725774
HF_L5_003,2024-09-30,6825.0,3549,2418,47924.0,1.9230769230769231,0.0504538341158059,1,2.182904041488943,2.1861686994907434
HF_L5_003,2024-10-01,5040.0,2120,1420,19400.0,2.3773584905660377,0.0731921034998196,1,2.2771850680915446,2.1964055521603543
HF_L5_003,2024-10-02,4410.0,3675,2940,43552.0,1.2,0.0675039606915711,1,2.2262110421175185,2.1347984093032117
HF_L5_003,2024-10-03,7524.0,3795,2145,42296.0,1.982608695652174,0.0507128165118093,1,2.0941242136613494,2.1192704589926525
HF_L5_003,2024-10-04,5652.0,3672,1764,40172.0,1.53921568627451,0.043910088865656,1,1.9897746086508052,2.0503153540148813
HF_L5_003,2024-10-05,8283.0,2475,2079,40212.0,3.3466666666666667,0.0516996991022803,1,2.270390855149405,2.1023881831465343
HF_L5_003,2024-10-06,6496.0,2816,2144,33276.0,2.3068181818181817,0.0644288848153379,1,2.0965349491506418,2.1432113305873286
HF_L5_003,2024-10-07,6634.0,3286,1426,31252.0,2.018867924528302,0.0456276197485041,1,2.1102193779294103,2.1465617097091765
HF_L5_003,2024-10-08,5168.0,2244,1496,39636.0,2.303030303030303,0.0377425133082725,1,2.0996010654243054,2.188393066757925
HF_L5_003,2024-10-09,7905.0,2294,2418,41032.0,3.445945945945946,0.0589281797577559,1,2.4204504862737264,2.3233307641956222
HF_L5_003,2024-10-10,6408.0,2628,2556,42596.0,2.4383561643835616,0.0600042256496936,1,2.485557267521067,2.2898407405912087
HF_L5_003,2024-10-11,6375.0,2100,1300,31644.0,3.0357142857142856,0.0410807394533101,1,2.6993427817267497,2.3445586951887774
HF_L5_003,2024-10-12,7437.0,3996,2331,41864.0,1.8611111111111112,0.0556789681117878,1,2.487120559504528,2.3787557073269663
HF_L5_003,2024-10-13,8636.0,4420,2482,43828.0,1.9538461538461536,0.056629172465719,1,2.4366959840799525,2.266615466615297
HF_L5_003,2024-10-14,8033.0,3364,1450,35720.0,2.3879310344827585,0.0405923686346966,1,2.489419285502017,2.299819331715714
HF_L5_003,2024-10-15,6480.0,3360,1710,35044.0,1.9285714285714288,0.0487944071907547,1,2.4359251605793206,2.267763113001813
HF_L5_003,2024-10-16,6356.0,2492,1960,35980.0,2.550561797752809,0.0544731941858202,1,2.3080131394088723,2.3642318128413
HF_L5_003,2024-10-17,4767.0,2121,1596,22568.0,2.247524752475248,0.0707164694935531,1,2.280751509136256,2.383154388328662
HF_L5_003,2024-10-18,7215.0,4218,2886,43576.0,1.7105263157894737,0.0662275971269247,1,2.09143894200414,2.3953908618654447
HF_L5_003,2024-10-19,8120.0,2520,2660,43968.0,3.2222222222222223,0.0604971684595965,1,2.285883386448585,2.386501972976556
HF_L5_003,2024-10-20,6699.0,3451,1189,34716.0,1.9411764705882355,0.0342483509519831,1,2.2840734316974536,2.3603847078887026
HF_L5_003,2024-10-21,7072.0,3648,1728,40640.0,1.9385964912280704,0.0425186388130213,1,2.2198827826610694,2.354651034081544
HF_L5_003,2024-10-22,3276.0,2408,2576,32692.0,1.3604651162790695,0.0787936255467531,1,2.138724738047876,2.287324949313598
HF_L5_003,2024-10-23,4650.0,2640,1950,36368.0,1.7613636363636365,0.0536170914790068,1,2.025982143563708,2.16699764148629
HF_L5_003,2024-10-24,6266.0,2132,1534,34404.0,2.9390243902439024,0.044586542653684,1,2.124767806102087,2.202759657619172
HF_L5_003,2024-10-25,6588.0,2673,1458,30184.0,2.4646464646464645,0.0483021368229252,1,2.2324992559388,2.1619690989714706
HF_L5_003,2024-10-26,3872.0,2656,2624,35024.0,1.4578313253012047,0.0749179157744468,1,1.980443413521512,2.1331633999850483
HF_L5_003,2024-10-27,6004.0,3078,2812,43128.0,1.9506172839506173,0.0651997495884439,1,1.9817921011447093,2.132932766421081
HF_L5_003,2024-10-28,7992.0,3996,1850,42828.0,2.0,0.0431950314039552,1,1.9905640309692707,2.10522340681517
HF_L5_003,2024-10-29,4437.0,2088,1711,35220.0,2.125,0.0485789727719258,1,2.0997833000722608,2.119254019060068
HF_L5_003,2024-10-30,3950.0,2850,1675,32288.0,1.3859649122807018,0.0518752516336833,1,2.046154910917556,2.036068527240632
HF_L5_003,2024-10-31,9159.0,4085,3010,48932.0,2.2421052631578946,0.0615126806040913,1,1.9465950356195545,2.035681420860821
HF_L5_003,2024-11-01,3904.0,2496,2144,36876.0,1.564102564102564,0.0581392195677522,1,1.8179459069704265,2.0252225814546128
HF_L5_003,2024-11-02,9512.0,4059,1476,50280.0,2.3434343434343434,0.029355024760844,1,1.944460623846589,1.9624520186840504
HF_L5_003,2024-11-03,4592.0,3192,2100,39496.0,1.4385964912280702,0.0531685950831708,1,1.8713147963147965,1.9265534487297529
HF_L5_003,2024-11-04,7995.0,4875,1443,46580.0,1.64,0.0309782958717073,1,1.819886224886225,1.905225127927748
HF_L5_003,2024-11-05,4186.0,2254,2185,25300.0,1.8571428571428568,0.0863602229160902,1,1.781620918763776,1.9407021094180184
HF_L5_003,2024-11-06,4209.0,2599,1702,27020.0,1.6194690265486726,0.0629880463343325,1,1.814978649373486,1.9305667801455209
HF_L5_003,2024-11-07,4750.0,2825,2075,26428.0,1.6814159292035398,0.0785122403420485,1,1.7348801730942924,1.8407376043569232
HF_L5_003,2024-11-08,5162.0,3161,1653,27348.0,1.6330275229357798,0.0604409667629529,1,1.7447265957847518,1.7813362513775888
HF_L5_003,2024-11-09,7168.0,3360,2432,40348.0,2.1333333333333333,0.0602741084041735,1,1.714712165770322,1.8295863948084552
HF_L5_003,2024-11-10,6000.0,4200,1950,39016.0,1.4285714285714286,0.0499782146243944,1,1.7132800139622302,1.7922974051385132
HF_L5_003,2024-11-11,7260.0,2607,2442,40392.0,2.7848101265822787,0.0604560196073577,1,1.8768243177596984,1.8483552713229616
HF_L5_003,2024-11-12,7824.0,3792,2880,62240.0,2.0632911392405062,0.0462717501325492,1,1.906274072345077,1.8439474955544264
HF_L5_003,2024-11-13,5478.0,2739,2211,40896.0,2.0,0.0540626451817981,1,1.9606356399809808,1.887807144677233
HF_L5_003,2024-11-14,8840.0,2754,1768,40416.0,3.2098765432098766,0.0437439691219041,1,2.1789871562676004,1.9569336646809463
HF_L5_003,2024-11-15,6262.0,2976,2170,35344.0,2.1041666666666665,0.0613948224642806,1,2.2462927482291555,1.9955096720069536
HF_L5_003,2024-11-16,4488.0,3434,2142,42296.0,1.306930693069307,0.0506418894957089,1,2.128235228191438,1.9214736969808797
HF_L5_003,2024-11-17,7910.0,3290,2065,33068.0,2.404255319148936,0.0624451903595512,1,2.2676186411310817,1.990449327546656
HF_L5_003,2024-11-18,10045.0,4935,1855,47140.0,2.0354609929078014,0.0393500350013788,1,2.1605687648918703,2.0186965413257845
HF_L5_003,2024-11-19,5400.0,3360,3720,46744.0,1.6071428571428572,0.0795807038185902,1,2.0954047245922065,2.0008393984686417
HF_L5_003,2024-11-20,8155.0,2415,2905,45448.0,3.3768115942028984,0.0639177979713525,1,2.2920920951926207,2.1263638675868006
HF_L5_003,2024-11-21,7392.0,3267,2376,39132.0,2.2626262626262625,0.0607160197275956,1,2.1567706265378184,2.1678788914027094
HF_L5_003,2024-11-22,3180.0,3090,2490,34196.0,1.029126213592233,0.0728134046846214,1,2.0031934189557563,2.124743083592456
HF_L5_003,2024-11-23,5488.0,2604,1596,33688.0,2.10752688172043,0.0473745139362996,1,2.117564303048774,2.122899765620106
HF_L5_003,2024-11-24,4775.0,1950,1900,31076.0,2.448717948717949,0.0611384625285581,1,2.123916107272919,2.195767374202
HF_L5_003,2024-11-25,5709.0,3168,2871,37664.0,1.8020833333333333,0.0762246117084826,1,2.0905764416194232,2.125572603255647
HF_L5_003,2024-11-26,4232.0,2760,1679,30364.0,1.5333333333333334,0.0552939239255722,1,2.0800322239323483,2.0877184742622776
HF_L5_003,2024-11-27,7486.0,4408,2470,45132.0,1.6982758620689655,0.0547271397868521,1,1.8402414050560725,2.0661667501243466
HF_L5_003,2024-11-28,5700.0,2730,1740,31396.0,2.087912087912088,0.055419307577157,1,1.8152822372397617,1.98602643188879
HF_L5_003,2024-11-29,7164.0,4104,1980,40296.0,1.7456140350877194,0.0491351713527061,1,1.9176376403105453,1.960415529633151
HF_L5_003,2024-11-30,4224.0,2904,960,27348.0,1.4545454545454546,0.035101831876851,1,1.824354579285549,1.9709594411671616
HF_L5_003,2024-12-01,3276.0,2496,1612,34864.0,1.3125,0.0462354797074429,1,1.6620377294686992,1.892976918370809
HF_L5_003,2024-12-02,7182.0,5208,3528,56648.0,1.3790322580645162,0.0622782396864904,1,1.601601861573154,1.8460891515962885
HF_L5_003,2024-12-03,6300.0,3780,1728,45576.0,1.6666666666666667,0.0379138600609956,1,1.620649480620773,1.8503408522765608
HF_L5_003,2024-12-04,7718.0,4318,2142,44348.0,1.7874015748031495,0.0482987215044307,1,1.6333817252970848,1.7368115651765788
