facility_id,day,total_staff,nurses_on_duty,doctors_on_duty,beds_occupied,beds_available,patient_visits,avg_congestion,weighted_demand,staff_to_patient_ratio,beds_occupancy_ratio,understaffed_flag
HF_L6_001,2023-02-05,68,35,21,197,76,38.0,299.44736842105266,56.0,1.7435897435897436,2.5921052631578947,1
HF_L6_001,2023-02-06,77,50,27,260,86,42.0,277.4047619047619,67.0,1.7906976744186047,3.0232558139534884,1
HF_L6_001,2023-02-07,58,37,26,205,104,39.0,324.4871794871795,65.0,1.45,1.9711538461538465,1
HF_L6_001,2023-02-08,32,39,22,202,116,27.0,302.44444444444446,37.0,1.1428571428571428,1.7413793103448276,1
HF_L6_001,2023-02-09,48,48,26,175,102,38.0,348.7894736842105,64.0,1.2307692307692308,1.7156862745098038,1
HF_L6_001,2023-02-10,43,36,29,150,100,30.0,329.2,54.0,1.3870967741935485,1.5,1
HF_L6_001,2023-02-11,68,38,23,164,100,34.0,344.47058823529414,50.0,1.9428571428571428,1.64,1
HF_L6_001,2023-02-12,62,43,22,205,85,32.0,312.75,42.0,1.878787878787879,2.411764705882353,1
HF_L6_001,2023-02-13,66,41,16,213,100,34.0,277.94117647058823,53.0,1.8857142857142857,2.13,1
HF_L6_001,2023-02-14,61,34,25,235,136,25.0,295.28,35.0,2.3461538461538463,1.7279411764705883,1
HF_L6_001,2023-02-15,57,49,22,168,126,30.0,307.7333333333333,53.0,1.8387096774193548,1.3333333333333333,1
HF_L6_001,2023-02-16,67,26,25,229,72,24.0,271.7916666666667,24.0,2.68,3.180555555555556,1
HF_L6_001,2023-02-17,76,52,24,223,109,26.0,304.84615384615387,40.0,2.814814814814815,2.0458715596330275,1
HF_L6_001,2023-02-18,65,38,29,126,112,39.0,324.4102564102564,57.0,1.625,1.125,1
HF_L6_001,2023-02-19,79,42,20,246,97,33.0,312.1818181818182,41.0,2.323529411764706,2.536082474226804,1
HF_L6_001,2023-02-20,62,50,17,193,97,31.0,286.3225806451613,55.0,1.9375,1.9896907216494848,1
HF_L6_001,2023-02-21,52,44,19,156,99,35.0,318.22857142857146,53.0,1.4444444444444444,1.5757575757575757,1
HF_L6_001,2023-02-22,68,40,24,155,121,28.0,295.9642857142857,39.0,2.3448275862068964,1.28099173553719,1
HF_L6_001,2023-02-23,68,26,24,216,108,36.0,307.47222222222223,63.0,1.837837837837838,2.0,1
HF_L6_001,2023-02-24,49,56,31,169,78,35.0,302.85714285714283,48.0,1.3611111111111112,2.1666666666666665,1
HF_L6_001,2023-02-25,68,43,18,234,93,40.0,295.775,68.0,1.6585365853658536,2.5161290322580645,1
HF_L6_001,2023-02-26,41,37,20,202,92,34.0,300.2647058823529,49.0,1.1714285714285717,2.1956521739130435,1
HF_L6_001,2023-02-27,62,34,17,177,87,41.0,319.8780487804878,67.0,1.4761904761904765,2.034482758620689,1
HF_L6_001,2023-02-28,61,33,28,134,90,38.0,299.44736842105266,60.0,1.564102564102564,1.488888888888889,1
HF_L6_001,2023-03-01,70,39,21,168,119,48.0,292.25,75.0,1.4285714285714286,1.411764705882353,1
HF_L6_001,2023-03-02,70,32,20,135,97,25.0,338.64,41.0,2.6923076923076925,1.3917525773195876,1
HF_L6_001,2023-03-03,69,50,23,201,124,25.0,335.52,31.0,2.6538461538461537,1.6209677419354838,1
HF_L6_001,2023-03-04,40,25,25,290,90,34.0,302.44117647058823,46.0,1.1428571428571428,3.2222222222222223,1
HF_L6_001,2023-03-05,83,36,25,196,89,30.0,255.8,37.0,2.677419354838709,2.202247191011236,1
HF_L6_001,2023-03-06,69,51,17,151,116,39.0,259.3333333333333,61.0,1.725,1.3017241379310345,1
HF_L6_001,2023-03-07,73,41,25,196,66,35.0,325.2,53.0,2.0277777777777777,2.9696969696969697,1
HF_L6_001,2023-03-08,45,44,27,196,112,34.0,293.8235294117647,64.0,1.2857142857142858,1.75,1
HF_L6_001,2023-03-09,74,33,14,229,108,33.0,262.72727272727275,57.0,2.176470588235294,2.1203703703703702,1
HF_L6_001,2023-03-10,76,39,29,212,100,38.0,300.60526315789474,60.0,1.948717948717949,2.12,1
HF_L6_001,2023-03-11,71,36,17,206,89,33.0,302.3939393939394,56.0,2.088235294117647,2.3146067415730336,1
HF_L6_001,2023-03-12,61,26,26,260,100,37.0,271.1891891891892,62.0,1.605263157894737,2.6,1
HF_L6_001,2023-03-13,38,42,24,199,97,29.0,300.55172413793105,48.0,1.2666666666666666,2.051546391752577,1
HF_L6_001,2023-03-14,57,41,15,199,116,25.0,270.16,30.0,2.1923076923076925,1.7155172413793105,1
HF_L6_001,2023-03-15,66,30,25,173,75,34.0,290.02941176470586,47.0,1.8857142857142857,2.306666666666666,1
HF_L6_001,2023-03-16,66,48,19,194,107,38.0,291.2631578947368,59.0,1.6923076923076923,1.8130841121495327,1
HF_L6_001,2023-03-17,63,55,25,172,113,27.0,343.9259259259259,26.0,2.25,1.5221238938053097,1
HF_L6_001,2023-03-18,51,51,22,238,81,29.0,280.3103448275862,58.0,1.7,2.938271604938272,1
HF_L6_001,2023-03-19,69,36,23,223,104,21.0,291.6666666666667,29.0,3.136363636363636,2.144230769230769,1
HF_L6_001,2023-03-20,90,37,23,177,127,27.0,290.48148148148147,44.0,3.2142857142857144,1.3937007874015748,1
HF_L6_001,2023-03-21,70,32,17,181,65,38.0,280.92105263157896,53.0,1.794871794871795,2.7846153846153845,1
HF_L6_001,2023-03-22,66,38,20,209,82,32.0,338.40625,55.0,2.0,2.548780487804878,1
HF_L6_001,2023-03-23,63,47,19,254,131,40.0,309.8,67.0,1.5365853658536586,1.938931297709924,1
HF_L6_001,2023-03-24,59,29,22,168,112,33.0,315.4848484848485,35.0,1.7352941176470589,1.5,1
HF_L6_001,2023-03-25,47,25,31,195,105,28.0,277.42857142857144,40.0,1.6206896551724137,1.8571428571428568,1
HF_L6_001,2023-03-26,54,40,17,204,104,36.0,308.1111111111111,52.0,1.4594594594594594,1.9615384615384608,1
HF_L6_001,2023-03-27,61,49,22,176,88,35.0,345.0857142857143,49.0,1.6944444444444444,2.0,1
HF_L6_001,2023-03-28,83,39,24,222,77,26.0,325.46153846153845,37.0,3.074074074074074,2.883116883116883,1
HF_L6_001,2023-03-29,60,35,24,255,109,35.0,316.2,54.0,1.6666666666666667,2.339449541284404,1
HF_L6_001,2023-03-30,51,40,15,245,88,38.0,279.1842105263158,65.0,1.3076923076923077,2.784090909090909,1
HF_L6_001,2023-03-31,63,40,22,185,87,27.0,287.4074074074074,36.0,2.25,2.126436781609196,1
HF_L6_001,2023-04-01,72,37,23,270,114,42.0,294.7619047619048,69.0,1.6744186046511629,2.3684210526315788,1
HF_L6_001,2023-04-02,50,47,26,215,87,31.0,314.5806451612903,47.0,1.5625,2.471264367816092,1
HF_L6_001,2023-04-03,73,28,18,224,91,34.0,285.4117647058824,51.0,2.085714285714286,2.4615384615384617,1
HF_L6_001,2023-04-04,65,45,20,226,106,32.0,283.375,56.0,1.9696969696969693,2.1320754716981134,1
HF_L6_001,2023-04-05,64,52,23,188,91,25.0,343.32,31.0,2.4615384615384617,2.065934065934066,1
HF_L6_001,2023-04-06,79,49,25,96,109,40.0,261.875,62.0,1.9268292682926829,0.8807339449541285,1
HF_L6_001,2023-04-07,71,45,17,225,96,31.0,287.16129032258067,39.0,2.21875,2.34375,1
HF_L6_001,2023-04-08,72,29,26,142,106,20.0,350.05,29.0,3.4285714285714284,1.339622641509434,1
HF_L6_001,2023-04-09,66,40,23,244,89,40.0,293.9,58.0,1.6097560975609757,2.741573033707865,1
HF_L6_001,2023-04-10,85,52,25,142,111,35.0,276.74285714285713,43.0,2.361111111111111,1.279279279279279,1
HF_L6_001,2023-04-11,56,24,17,128,97,38.0,308.8421052631579,63.0,1.435897435897436,1.3195876288659794,1
HF_L6_001,2023-04-12,61,57,23,241,99,37.0,282.05405405405406,56.0,1.605263157894737,2.4343434343434343,1
HF_L6_001,2023-04-13,60,47,20,218,85,37.0,285.9189189189189,47.0,1.5789473684210529,2.5647058823529414,1
HF_L6_001,2023-04-14,43,61,29,246,112,36.0,307.3333333333333,51.0,1.162162162162162,2.196428571428572,1
HF_L6_001,2023-04-15,61,43,22,245,110,33.0,251.0909090909091,41.0,1.7941176470588236,2.227272727272727,1
HF_L6_001,2023-04-16,64,53,15,217,110,48.0,308.5416666666667,76.0,1.3061224489795915,1.9727272727272729,1
HF_L6_001,2023-04-17,54,32,18,195,120,27.0,290.25925925925924,35.0,1.9285714285714288,1.625,1
HF_L6_001,2023-04-18,71,36,28,216,83,37.0,296.4864864864865,55.0,1.868421052631579,2.602409638554217,1
HF_L6_001,2023-04-19,78,24,14,151,70,30.0,308.96666666666664,49.0,2.5161290322580645,2.157142857142857,1
HF_L6_001,2023-04-20,52,30,28,184,113,39.0,335.7179487179488,73.0,1.3,1.6283185840707963,1
HF_L6_001,2023-04-21,50,40,25,239,102,30.0,294.9,44.0,1.6129032258064515,2.343137254901961,1
HF_L6_001,2023-04-22,59,52,24,225,109,27.0,257.6666666666667,50.0,2.107142857142857,2.0642201834862384,1
HF_L6_001,2023-04-23,66,29,27,214,108,24.0,325.375,33.0,2.64,1.9814814814814807,1
HF_L6_001,2023-04-24,78,35,26,249,111,42.0,275.8809523809524,53.0,1.813953488372093,2.2432432432432434,1
HF_L6_001,2023-04-25,70,35,20,225,114,31.0,337.4193548387097,49.0,2.1875,1.973684210526316,1
HF_L6_001,2023-04-26,42,34,17,146,116,30.0,317.93333333333334,48.0,1.3548387096774193,1.2586206896551724,1
HF_L6_001,2023-04-27,68,51,27,259,108,27.0,279.4074074074074,43.0,2.4285714285714284,2.3981481481481484,1
HF_L6_001,2023-04-28,69,50,18,192,104,27.0,324.8888888888889,32.0,2.4642857142857144,1.8461538461538465,1
HF_L6_001,2023-04-29,80,45,28,166,132,30.0,253.5,44.0,2.5806451612903225,1.2575757575757576,1
HF_L6_001,2023-04-30,50,44,19,237,118,40.0,301.125,57.0,1.2195121951219512,2.0084745762711864,1
HF_L6_001,2023-05-01,61,44,19,198,136,29.0,303.3448275862069,40.0,2.033333333333333,1.4558823529411764,1
HF_L6_001,2023-05-02,92,44,25,231,85,39.0,282.28205128205127,70.0,2.3,2.717647058823529,1
HF_L6_001,2023-05-03,67,45,21,218,96,24.0,257.625,31.0,2.68,2.270833333333333,1
HF_L6_001,2023-05-04,87,57,24,151,146,35.0,278.25714285714287,46.0,2.4166666666666665,1.0342465753424657,1
HF_L6_001,2023-05-05,44,52,17,241,100,26.0,290.5769230769231,39.0,1.6296296296296295,2.41,1
HF_L6_001,2023-05-06,56,44,29,176,78,33.0,304.0,58.0,1.6470588235294117,2.2564102564102564,1
HF_L6_001,2023-05-07,66,36,19,216,90,34.0,343.2352941176471,52.0,1.8857142857142857,2.4,1
HF_L6_001,2023-05-08,63,56,19,280,88,25.0,334.48,42.0,2.423076923076923,3.1818181818181817,1
HF_L6_001,2023-05-09,50,41,24,135,108,32.0,261.96875,47.0,1.5151515151515151,1.25,1
HF_L6_001,2023-05-10,67,55,17,188,109,36.0,302.8333333333333,55.0,1.8108108108108107,1.724770642201835,1
HF_L6_001,2023-05-11,41,37,26,266,77,35.0,333.25714285714287,62.0,1.1388888888888888,3.4545454545454546,1
HF_L6_001,2023-05-12,74,30,18,224,95,37.0,344.3783783783784,62.0,1.947368421052632,2.357894736842105,1
HF_L6_001,2023-05-13,75,37,32,126,98,30.0,291.53333333333336,43.0,2.419354838709677,1.2857142857142858,1
HF_L6_001,2023-05-14,68,39,17,257,98,44.0,288.8636363636364,68.0,1.511111111111111,2.622448979591837,1
HF_L6_001,2023-05-15,61,43,24,178,117,24.0,278.625,30.0,2.44,1.5213675213675213,1
HF_L6_001,2023-05-16,72,48,20,259,96,33.0,296.90909090909093,52.0,2.117647058823529,2.6979166666666665,1
HF_L6_001,2023-05-17,42,33,28,176,104,24.0,295.1666666666667,39.0,1.68,1.6923076923076923,1
HF_L6_001,2023-05-18,79,34,27,173,78,23.0,263.6521739130435,30.0,3.2916666666666665,2.217948717948718,1
HF_L6_001,2023-05-19,58,37,18,149,116,34.0,321.4117647058824,49.0,1.6571428571428573,1.2844827586206895,1
HF_L6_001,2023-05-20,60,32,15,197,95,32.0,304.3125,50.0,1.818181818181818,2.073684210526316,1
HF_L6_001,2023-05-21,63,43,18,142,120,37.0,296.8918918918919,65.0,1.6578947368421053,1.1833333333333331,1
HF_L6_001,2023-05-22,78,47,25,242,60,28.0,256.85714285714283,39.0,2.689655172413793,4.033333333333333,1
HF_L6_001,2023-05-23,55,41,24,240,103,26.0,296.34615384615387,42.0,2.037037037037037,2.3300970873786406,1
HF_L6_001,2023-05-24,61,43,19,186,122,29.0,254.1034482758621,39.0,2.033333333333333,1.524590163934426,1
HF_L6_001,2023-05-25,76,47,20,184,83,23.0,313.2173913043478,48.0,3.1666666666666665,2.216867469879518,1
HF_L6_001,2023-05-26,62,28,26,194,72,34.0,293.1470588235294,44.0,1.7714285714285714,2.6944444444444446,1
HF_L6_001,2023-05-27,64,49,29,236,97,35.0,301.54285714285714,62.0,1.7777777777777777,2.4329896907216493,1
HF_L6_001,2023-05-28,40,34,23,145,84,30.0,277.3333333333333,43.0,1.2903225806451613,1.7261904761904765,1
HF_L6_001,2023-05-29,72,32,26,161,117,41.0,303.2926829268293,57.0,1.7142857142857142,1.376068376068376,1
HF_L6_001,2023-05-30,55,39,31,182,88,31.0,301.5483870967742,51.0,1.71875,2.0681818181818183,1
HF_L6_001,2023-05-31,46,45,25,234,84,28.0,313.10714285714283,37.0,1.5862068965517242,2.7857142857142856,1
HF_L6_001,2023-06-01,82,42,21,143,81,34.0,322.38235294117646,38.0,2.342857142857143,1.7654320987654322,1
HF_L6_001,2023-06-02,53,57,14,226,85,28.0,334.92857142857144,32.0,1.827586206896552,2.6588235294117646,1
HF_L6_001,2023-06-03,62,41,24,160,98,36.0,313.6388888888889,47.0,1.6756756756756757,1.6326530612244898,1
HF_L6_001,2023-06-04,72,38,22,212,78,35.0,352.25714285714287,51.0,2.0,2.717948717948718,1
HF_L6_001,2023-06-05,80,34,20,178,100,31.0,228.3870967741936,46.0,2.5,1.78,1
HF_L6_001,2023-06-06,73,44,23,287,105,31.0,308.03225806451616,50.0,2.28125,2.7333333333333334,1
HF_L6_001,2023-06-07,77,46,26,221,95,35.0,330.7142857142857,60.0,2.138888888888889,2.3263157894736843,1
HF_L6_001,2023-06-08,44,27,12,198,84,39.0,250.89743589743588,58.0,1.1,2.357142857142857,1
HF_L6_001,2023-06-09,48,36,21,133,73,34.0,303.8235294117647,53.0,1.3714285714285714,1.821917808219178,1
HF_L6_001,2023-06-10,71,44,22,261,89,32.0,284.8125,46.0,2.1515151515151514,2.932584269662921,1
HF_L6_001,2023-06-11,42,26,23,221,119,33.0,295.5151515151515,55.0,1.2352941176470589,1.8571428571428568,1
HF_L6_001,2023-06-12,72,42,11,247,71,34.0,256.88235294117646,45.0,2.057142857142857,3.4788732394366195,1
HF_L6_001,2023-06-13,64,26,20,193,106,42.0,286.9047619047619,79.0,1.4883720930232558,1.820754716981132,1
HF_L6_001,2023-06-14,64,24,26,172,103,29.0,308.7586206896552,40.0,2.1333333333333333,1.6699029126213591,1
HF_L6_001,2023-06-15,68,55,21,249,84,30.0,346.93333333333334,37.0,2.193548387096774,2.9642857142857144,1
HF_L6_001,2023-06-16,69,53,18,154,95,36.0,300.77777777777777,46.0,1.864864864864865,1.6210526315789473,1
HF_L6_001,2023-06-17,57,27,26,253,129,33.0,302.0,46.0,1.6764705882352942,1.9612403100775195,1
HF_L6_001,2023-06-18,71,40,27,264,97,45.0,302.97777777777776,70.0,1.5434782608695652,2.7216494845360826,1
HF_L6_001,2023-06-19,87,30,22,158,100,37.0,260.2432432432432,52.0,2.289473684210526,1.58,1
HF_L6_001,2023-06-20,55,49,20,172,100,28.0,290.32142857142856,37.0,1.896551724137931,1.72,1
HF_L6_001,2023-06-21,64,39,22,200,109,32.0,276.4375,39.0,1.93939393939394,1.834862385321101,1
HF_L6_001,2023-06-22,64,41,12,201,124,37.0,303.7027027027027,46.0,1.6842105263157894,1.6209677419354838,1
HF_L6_001,2023-06-23,39,44,21,212,77,33.0,345.5151515151515,44.0,1.1470588235294117,2.7532467532467533,1
HF_L6_001,2023-06-24,57,48,16,192,98,41.0,321.9512195121951,54.0,1.3571428571428572,1.959183673469388,1
HF_L6_001,2023-06-25,83,40,28,191,101,29.0,291.7586206896552,44.0,2.7666666666666666,1.891089108910891,1
HF_L6_001,2023-06-26,63,21,24,153,110,42.0,296.5238095238095,60.0,1.4651162790697674,1.3909090909090909,1
HF_L6_001,2023-06-27,78,43,24,246,106,40.0,313.8,42.0,1.902439024390244,2.320754716981132,1
HF_L6_001,2023-06-28,64,34,24,308,93,33.0,297.6363636363636,49.0,1.8823529411764703,3.3118279569892475,1
HF_L6_001,2023-06-29,67,45,24,233,112,36.0,277.02777777777777,58.0,1.8108108108108107,2.080357142857143,1
HF_L6_001,2023-06-30,62,36,19,270,116,33.0,268.030303030303,45.0,1.8235294117647056,2.327586206896552,1
HF_L6_001,2023-07-01,70,52,17,189,122,41.0,344.8536585365854,56.0,1.6666666666666667,1.5491803278688523,1
HF_L6_001,2023-07-02,39,34,21,245,109,31.0,276.93548387096774,29.0,1.21875,2.2477064220183487,1
HF_L6_001,2023-07-03,62,45,21,204,107,32.0,320.40625,43.0,1.878787878787879,1.9065420560747663,1
HF_L6_001,2023-07-04,82,41,20,188,118,34.0,285.3235294117647,56.0,2.342857142857143,1.5932203389830508,1
HF_L6_001,2023-07-05,52,37,27,128,93,36.0,259.1388888888889,67.0,1.4054054054054057,1.3763440860215057,1
HF_L6_001,2023-07-06,56,43,16,181,110,38.0,316.7894736842105,56.0,1.435897435897436,1.6454545454545455,1
HF_L6_001,2023-07-07,83,36,16,236,79,33.0,353.54545454545456,55.0,2.4411764705882355,2.9873417721518987,1
HF_L6_001,2023-07-08,65,41,21,155,110,29.0,347.62068965517244,41.0,2.1666666666666665,1.4090909090909092,1
HF_L6_001,2023-07-09,68,49,18,252,105,31.0,280.48387096774195,39.0,2.125,2.4,1
HF_L6_001,2023-07-10,59,41,22,198,100,20.0,251.2,32.0,2.8095238095238093,1.98,1
HF_L6_001,2023-07-11,84,37,19,261,87,31.0,298.06451612903226,49.0,2.625,3.0,1
HF_L6_001,2023-07-12,60,37,24,161,103,35.0,260.57142857142856,54.0,1.6666666666666667,1.5631067961165048,1
HF_L6_001,2023-07-13,66,43,26,231,93,20.0,314.5,35.0,3.142857142857143,2.4838709677419355,1
HF_L6_001,2023-07-14,67,30,27,211,79,28.0,288.4642857142857,43.0,2.310344827586207,2.670886075949367,1
HF_L6_001,2023-07-15,48,34,24,250,88,28.0,317.9642857142857,42.0,1.6551724137931034,2.840909090909091,1
HF_L6_001,2023-07-16,73,50,28,271,103,24.0,264.5833333333333,36.0,2.92,2.6310679611650487,1
HF_L6_001,2023-07-17,81,25,24,159,110,28.0,245.32142857142856,32.0,2.793103448275862,1.4454545454545455,1
HF_L6_001,2023-07-18,83,28,14,208,108,35.0,286.1142857142857,52.0,2.305555555555556,1.9259259259259256,1
HF_L6_001,2023-07-19,63,49,25,235,91,29.0,388.7241379310345,42.0,2.1,2.5824175824175826,1
HF_L6_001,2023-07-20,59,24,22,182,98,39.0,281.38461538461536,58.0,1.475,1.8571428571428568,1
HF_L6_001,2023-07-21,61,36,22,231,104,26.0,277.34615384615387,39.0,2.259259259259259,2.2211538461538463,1
HF_L6_001,2023-07-22,58,41,23,230,86,59.0,304.728813559322,81.0,0.9666666666666668,2.6744186046511627,1
HF_L6_001,2023-07-23,61,36,23,160,87,29.0,315.1034482758621,50.0,2.033333333333333,1.839080459770115,1
HF_L6_001,2023-07-24,70,40,21,250,115,36.0,318.27777777777777,48.0,1.891891891891892,2.1739130434782608,1
HF_L6_001,2023-07-25,51,40,29,194,112,25.0,278.72,36.0,1.9615384615384608,1.7321428571428572,1
HF_L6_001,2023-07-26,59,46,20,138,84,29.0,283.2068965517241,39.0,1.9666666666666663,1.6428571428571428,1
HF_L6_001,2023-07-27,57,48,20,147,92,34.0,310.52941176470586,51.0,1.6285714285714286,1.5978260869565215,1
HF_L6_001,2023-07-28,78,39,21,145,112,29.0,293.0,37.0,2.6,1.2946428571428572,1
HF_L6_001,2023-07-29,72,38,19,184,89,36.0,296.52777777777777,43.0,1.945945945945946,2.067415730337079,1
HF_L6_001,2023-07-30,78,42,19,183,77,40.0,317.5,53.0,1.902439024390244,2.3766233766233764,1
HF_L6_001,2023-07-31,60,33,20,151,87,31.0,332.0967741935484,55.0,1.875,1.735632183908046,1
HF_L6_001,2023-08-01,72,25,24,215,104,34.0,272.7647058823529,58.0,2.057142857142857,2.0673076923076925,1
HF_L6_001,2023-08-02,50,34,27,169,138,52.0,297.38461538461536,68.0,0.9433962264150944,1.2246376811594204,1
HF_L6_001,2023-08-03,44,33,22,253,111,23.0,325.30434782608694,35.0,1.8333333333333333,2.279279279279279,1
HF_L6_001,2023-08-04,67,32,21,212,69,29.0,328.3103448275862,45.0,2.2333333333333334,3.072463768115942,1
HF_L6_001,2023-08-05,58,58,15,248,122,32.0,291.875,52.0,1.7575757575757576,2.0327868852459017,1
HF_L6_001,2023-08-06,55,40,16,198,104,36.0,333.69444444444446,49.0,1.4864864864864864,1.9038461538461533,1
HF_L6_001,2023-08-07,37,40,21,238,120,18.0,309.8333333333333,34.0,1.947368421052632,1.9833333333333327,1
HF_L6_001,2023-08-08,66,40,13,179,82,45.0,297.26666666666665,52.0,1.434782608695652,2.182926829268293,1
HF_L6_001,2023-08-09,79,40,24,151,90,33.0,287.1515151515151,56.0,2.323529411764706,1.6777777777777778,1
HF_L6_001,2023-08-10,88,43,19,235,70,31.0,312.96774193548384,48.0,2.75,3.357142857142857,1
HF_L6_001,2023-08-11,57,32,22,213,114,34.0,307.8529411764706,48.0,1.6285714285714286,1.868421052631579,1
HF_L6_001,2023-08-12,87,50,20,203,131,27.0,303.1481481481481,41.0,3.107142857142857,1.549618320610687,1
HF_L6_001,2023-08-13,35,40,25,130,73,34.0,268.0882352941176,50.0,1.0,1.7808219178082192,1
HF_L6_001,2023-08-14,69,36,24,198,116,27.0,323.9259259259259,34.0,2.4642857142857144,1.706896551724138,1
HF_L6_001,2023-08-15,53,41,19,213,102,24.0,326.375,42.0,2.12,2.088235294117647,1
HF_L6_001,2023-08-16,85,29,21,242,98,36.0,316.25,48.0,2.2972972972972974,2.4693877551020407,1
HF_L6_001,2023-08-17,65,41,26,146,79,35.0,272.2,40.0,1.805555555555556,1.8481012658227849,1
HF_L6_001,2023-08-18,72,28,20,218,115,28.0,289.5357142857143,29.0,2.4827586206896552,1.895652173913044,1
HF_L6_001,2023-08-19,67,45,22,225,120,28.0,330.8928571428572,43.0,2.310344827586207,1.875,1
HF_L6_001,2023-08-20,59,48,22,243,78,34.0,339.0,58.0,1.6857142857142855,3.1153846153846154,1
HF_L6_001,2023-08-21,63,36,25,162,118,19.0,224.6315789473684,41.0,3.15,1.3728813559322033,1
HF_L6_001,2023-08-22,53,53,19,166,63,38.0,285.94736842105266,58.0,1.358974358974359,2.634920634920635,1
HF_L6_001,2023-08-23,62,43,20,191,124,40.0,312.25,58.0,1.5121951219512195,1.5403225806451613,1
HF_L6_001,2023-08-24,87,44,28,197,77,25.0,345.76,45.0,3.3461538461538463,2.5584415584415585,1
HF_L6_001,2023-08-25,44,37,12,205,81,24.0,291.8333333333333,38.0,1.76,2.5308641975308643,1
HF_L6_001,2023-08-26,80,39,24,207,105,32.0,310.625,56.0,2.4242424242424243,1.9714285714285715,1
HF_L6_001,2023-08-27,60,27,21,227,74,28.0,272.1428571428572,37.0,2.0689655172413794,3.0675675675675675,1
HF_L6_001,2023-08-28,40,47,24,195,80,27.0,248.96296296296296,46.0,1.4285714285714286,2.4375,1
HF_L6_001,2023-08-29,56,43,21,200,118,35.0,297.0857142857143,53.0,1.5555555555555556,1.694915254237288,1
HF_L6_001,2023-08-30,59,45,15,211,108,31.0,308.80645161290323,41.0,1.84375,1.953703703703704,1
HF_L6_001,2023-08-31,64,39,23,224,71,43.0,325.4418604651163,64.0,1.4545454545454546,3.1549295774647885,1
HF_L6_001,2023-09-01,69,41,18,227,103,33.0,266.6666666666667,59.0,2.0294117647058822,2.203883495145631,1
HF_L6_001,2023-09-02,71,55,18,155,123,32.0,287.78125,42.0,2.1515151515151514,1.2601626016260163,1
HF_L6_001,2023-09-03,52,28,23,217,77,34.0,312.44117647058823,54.0,1.4857142857142858,2.8181818181818183,1
HF_L6_001,2023-09-04,83,33,24,210,108,33.0,326.09090909090907,59.0,2.4411764705882355,1.9444444444444444,1
HF_L6_001,2023-09-05,61,45,22,235,107,33.0,325.6060606060606,53.0,1.7941176470588236,2.196261682242991,1
HF_L6_001,2023-09-06,73,36,24,200,109,40.0,330.8,83.0,1.7804878048780488,1.834862385321101,1
HF_L6_001,2023-09-07,57,37,17,286,64,33.0,338.1515151515151,44.0,1.6764705882352942,4.46875,1
HF_L6_001,2023-09-08,71,42,26,242,93,40.0,295.6,66.0,1.7317073170731707,2.6021505376344085,1
HF_L6_001,2023-09-09,80,39,19,168,96,38.0,318.8157894736842,57.0,2.051282051282051,1.75,1
HF_L6_001,2023-09-10,66,42,19,235,75,37.0,299.1621621621622,57.0,1.736842105263158,3.1333333333333333,1
HF_L6_001,2023-09-11,58,43,19,229,116,35.0,284.0,54.0,1.6111111111111112,1.9741379310344829,1
HF_L6_001,2023-09-12,77,55,22,201,85,28.0,289.5357142857143,29.0,2.655172413793104,2.364705882352941,1
HF_L6_001,2023-09-13,63,39,22,190,120,27.0,298.0740740740741,41.0,2.25,1.5833333333333333,1
HF_L6_001,2023-09-14,54,38,25,274,104,26.0,300.5769230769231,30.0,2.0,2.6346153846153846,1
HF_L6_001,2023-09-15,79,47,26,203,82,36.0,281.47222222222223,51.0,2.135135135135135,2.475609756097561,1
HF_L6_001,2023-09-16,84,36,22,118,121,31.0,253.6129032258065,46.0,2.625,0.975206611570248,1
HF_L6_001,2023-09-17,68,32,24,130,107,38.0,310.4736842105263,58.0,1.7435897435897436,1.2149532710280373,1
HF_L6_001,2023-09-18,57,38,23,198,117,32.0,283.96875,53.0,1.7272727272727273,1.6923076923076923,1
HF_L6_001,2023-09-19,69,33,25,237,98,36.0,324.19444444444446,48.0,1.864864864864865,2.4183673469387754,1
HF_L6_001,2023-09-20,62,50,28,283,99,27.0,313.44444444444446,36.0,2.2142857142857144,2.8585858585858586,1
HF_L6_001,2023-09-21,61,28,22,216,95,28.0,304.4642857142857,42.0,2.103448275862069,2.273684210526316,1
HF_L6_001,2023-09-22,78,35,25,212,118,39.0,280.8205128205128,69.0,1.95,1.7966101694915255,1
HF_L6_001,2023-09-23,36,43,26,211,105,27.0,354.7407407407408,43.0,1.2857142857142858,2.009523809523809,1
HF_L6_001,2023-09-24,75,41,27,133,80,34.0,333.4117647058824,53.0,2.142857142857143,1.6625,1
HF_L6_001,2023-09-25,73,47,23,142,97,32.0,299.96875,51.0,2.212121212121212,1.4639175257731958,1
HF_L6_001,2023-09-26,70,41,24,178,104,29.0,322.2758620689655,42.0,2.333333333333333,1.7115384615384617,1
HF_L6_001,2023-09-27,41,40,15,224,139,30.0,335.26666666666665,46.0,1.3225806451612905,1.6115107913669064,1
HF_L6_001,2023-09-28,62,39,19,193,96,35.0,321.7142857142857,56.0,1.7222222222222223,2.0104166666666665,1
HF_L6_001,2023-09-29,69,41,25,185,80,32.0,297.96875,57.0,2.090909090909091,2.3125,1
HF_L6_001,2023-09-30,49,39,27,112,104,34.0,299.8529411764706,48.0,1.4,1.0769230769230769,1
HF_L6_001,2023-10-01,54,52,25,176,98,39.0,285.6666666666667,58.0,1.35,1.7959183673469388,1
